Date,Open,High,Low,Price,Adj Close,Volume
6/1/2006,31.709999,32.77,31.33,32.290001,19.447937,84220700
7/1/2006,32.400002,34.279999,32.150002,33.84,20.55212,68764700
8/1/2006,33.84,34.869999,33.66,34.77,21.116936,75113600
9/1/2006,34.919998,34.919998,32.360001,33.990002,20.643225,96364200
10/1/2006,34.189999,36.16,33.93,35.790001,21.911816,85835400
11/1/2006,35.939999,36.740002,35.209999,36.740002,22.493439,71506000
12/1/2006,36.740002,37.439999,36.48,36.720001,22.481192,45429400
1/1/2007,36.41,37.099998,35.700001,36.59,22.605169,68534900
2/1/2007,36.650002,40.299999,36.599998,38.529999,23.803698,66552900
3/1/2007,38.220001,40.290001,37.470001,39.700001,24.526525,97856100
4/1/2007,39.810001,42.540001,39.799999,41.650002,25.870121,64570500
5/1/2007,41.639999,43.099998,40.59,41.84,25.988138,108314200
6/1/2007,41.900002,42.009998,38.400002,39.580002,24.584387,248257200
7/1/2007,39.880001,43.150002,37.369999,38,23.766245,184488500
8/1/2007,37.889999,40.759998,36.689999,38.599998,24.141495,249329800
9/1/2007,38.77,41.150002,38.700001,39.799999,24.892025,87991200
10/1/2007,40.09,42.66,39.330002,42.450001,26.736704,101312500
11/1/2007,41.91,42.900002,40.869999,42.73,26.913059,127555500
12/1/2007,43.439999,44.66,42.310001,42.330002,26.661125,86630400
1/1/2008,42.150002,44.110001,36.049999,39.220001,24.890545,184879000
2/1/2008,39.490002,41.209999,37.5,37.610001,23.868786,107419000
3/1/2008,37.599998,39.490002,36.099998,37.939999,24.07822,130558400
4/1/2008,38.25,41,38.200001,39.880001,25.492029,100377800
5/1/2008,40.099998,41.98,39.560001,41.310001,26.406122,73131500
6/1/2008,41.349998,41.779999,39.709999,40.700001,26.016191,103942300
7/1/2008,40.310001,41.439999,37.490002,38.080002,24.521881,152909100
8/1/2008,38.34,38.400002,36.240002,37.66,24.251413,91668700
9/1/2008,38.580002,38.580002,32.509998,33.23,21.398684,155227600
10/1/2008,33.330002,33.41,23.280001,28.91,18.781498,224908800
11/1/2008,29.459999,30.309999,25.98,30.120001,19.567575,194890900
12/1/2008,29.76,29.950001,26.99,29.030001,18.859451,152742700
1/1/2009,29.34,30.469999,27.549999,28.98,19.064865,133497000
2/1/2009,28.65,30.219999,24.92,25.35,16.676825,155751900
3/1/2009,25.030001,26.389999,22.48,25.549999,16.808395,178996600
4/1/2009,25.219999,26.950001,24.969999,25.85,17.193613,133886300
5/1/2009,26.15,27.82,25.52,26.77,17.805534,120247900
6/1/2009,26.969999,28.370001,26.58,27.889999,18.550486,173426600
7/1/2009,27.9,29.559999,26.700001,28.940001,19.468334,137191700
8/1/2009,29.07,29.879999,28.41,29.23,19.663425,98501700
9/1/2009,29.120001,30.110001,28.620001,29.33,19.73069,112356100
10/1/2009,29.360001,30.23,28.35,28.389999,19.295496,168239000
11/1/2009,28.51,30.09,28.1,29.76,20.226629,132790200
12/1/2009,29.98,32.080002,29.91,31.02,21.083,213217500
1/1/2010,31.280001,31.360001,29.48,29.530001,20.308578,188381200
2/1/2010,29.559999,30.059999,28.450001,29.139999,20.040373,128506700
3/1/2010,29.24,30.5,29.23,29.66,20.397997,126330100
4/1/2010,29.799999,30.74,29.68,30.440001,21.120779,104878200
5/1/2010,30.559999,30.91,25.76,28.76,19.955112,183153800
6/1/2010,28.6,30.389999,28.030001,28.26,19.608187,160807800
7/1/2010,28.209999,31.200001,27.92,30.370001,21.294481,166375600
8/1/2010,30.780001,31.450001,30.15,30.809999,21.602991,180958200
9/1/2010,31.049999,31.74,30.76,31.379999,22.002657,135775600
10/1/2010,31.41,32.400002,31.25,31.719999,22.469194,101256900
11/1/2010,31.84,32.110001,30.51,30.76,21.789183,122128800
12/1/2010,31.1,31.540001,30.799999,31.34,22.200024,112796800
1/1/2011,31.469999,32.209999,31.23,31.719999,22.738195,105488500
2/1/2011,31.889999,32.23,31.49,32.110001,23.017775,104721300
3/1/2011,32,32.889999,30.74,31.870001,22.845732,195778700
4/1/2011,32.09,33.18,31.35,33.16,24.004856,117423600
5/1/2011,33.220001,34.299999,32.959999,33.869999,24.518826,132563600
6/1/2011,33.84,33.860001,32.43,33.48,24.236511,141723400
7/1/2011,33.48,34.110001,32.889999,33.169998,24.256861,133820400
8/1/2011,33.48,33.990002,29.450001,33.889999,24.783396,355178900
9/1/2011,33.939999,34.720001,32.400002,33.619999,24.585945,229742200
10/1/2011,33.599998,35.470001,31.940001,34.849998,25.745611,211292600
11/1/2011,34.349998,35.400002,33.18,35.209999,26.011566,145805200
12/1/2011,35.16,36.27,34.220001,35.98,26.580404,138393200
1/1/2012,36.18,36.25,34.139999,34.68,25.906981,172756200
2/1/2012,34.759998,35.27,34.5,34.889999,26.06385,124278800
3/1/2012,34.900002,35.740002,34.369999,35.040001,26.175915,143436000
4/1/2012,35.029999,35.709999,34.169998,35.66,26.885496,122976400
5/1/2012,35.700001,36.139999,35.290001,35.860001,27.036293,124352800
6/1/2012,35.59,37.27,35.560001,36.990002,27.888239,132416900
7/1/2012,37.110001,38.360001,36.560001,37.919998,28.855473,129042800
8/1/2012,38,38.540001,36.240002,36.349998,27.66077,142995900
9/1/2012,36.290001,36.830002,35.91,36.389999,27.69121,132337200
10/1/2012,36.43,37.439999,36.209999,36.900002,28.376396,132174400
11/1/2012,37.049999,37.09,33.849998,35.32,27.161364,243759400
12/1/2012,35.349998,36.07,34.220001,34.919998,26.85376,184307100
1/1/2013,35.360001,36.66,35.09,36.580002,28.447819,151387200
2/1/2013,36.700001,37.580002,36.290001,37.43,29.108856,137709500
3/1/2013,37.290001,39.139999,37.119999,39.099998,30.407587,130135300
4/1/2013,39.099998,41.439999,38.91,41.43,32.499432,163621200
5/1/2013,41.369999,41.419998,37.459999,37.68,29.557766,328723400
6/1/2013,37.689999,38.450001,35.799999,37.630001,29.518551,307137800
7/1/2013,37.619999,39.810001,36.509998,39.259998,31.113958,201539600
8/1/2013,39.349998,39.66,36.98,37.299999,29.560637,198246600
9/1/2013,37.450001,38.900002,36.549999,37.369999,29.616116,278125700
10/1/2013,37.490002,39.450001,36.91,38.779999,31.027952,262405800
11/1/2013,38.82,39.610001,37.889999,38.029999,30.42787,209189900
12/1/2013,38.080002,38.52,37.25,37.970001,30.379866,204791500
1/1/2014,37.919998,39.18,37.110001,39.099998,31.618879,230478300
2/1/2014,39.18,40.939999,38.259998,40.450001,32.710579,176757100
3/1/2014,40.290001,41.619999,39.52,41.459999,33.527328,249198200
4/1/2014,41.48,43.5,40.939999,43.209999,35.233646,297613900
5/1/2014,43.209999,43.52,41.23,42.740002,34.850418,262644000
6/1/2014,42.619999,44.360001,41.630001,44.259998,36.089817,254418000
7/1/2014,44.209999,44.279999,41.220001,41.25,33.923077,209334000
8/1/2014,41.119999,43.299999,40.07,43.279999,35.592522,252711600
9/1/2014,43.220001,43.66,41.400002,42.09,34.613892,221946000
10/1/2014,42.27,45.630001,41.900002,45.470001,37.73056,346849300
11/1/2014,45.52,46.610001,44.84,46,38.170345,244796600
12/1/2014,45.91,49.330002,45.130001,47.970001,39.805038,402005000
1/1/2015,47.669998,49.779999,46.650002,48.189999,40.344021,322814000
2/1/2015,48.310001,48.880001,44.73,45.23,37.865952,386113800
3/1/2015,45.200001,45.650002,43.009998,44.43,37.196198,310183700
4/1/2015,44.299999,45.459999,43.77,44.610001,37.640945,263793000
5/1/2015,44.119999,45.139999,43.099998,44.639999,37.666256,253305000
6/1/2015,44.619999,44.830002,41.310001,43.32,36.552471,300834500
7/1/2015,41.509998,44.34,41.400002,43.23,36.808311,300242600
8/1/2015,44.049999,46.139999,41.970001,42.779999,36.425159,449097800
9/1/2015,42,43.419998,40.799999,43.290001,36.859398,221856700
10/1/2015,43.389999,45.52,42.459999,43.75,37.602798,458820100
11/1/2015,43.720001,44.299999,41.889999,42.82,36.803482,244615200
12/1/2015,42.919998,43.939999,41.5,43.279999,37.198833,247186700
1/1/2016,43.029999,45.459999,42.450001,45.419998,39.44173,291869000
2/1/2016,45.209999,47.48,45.18,46.299999,40.205898,433337800
3/1/2016,46.540001,49.669998,45.080002,49.619999,43.088917,384947200
4/1/2016,49.419998,49.880001,46.73,48.419998,42.363018,345476700
5/1/2016,48.450001,49.75,47.25,49.150002,43.001694,327529900
6/1/2016,49.139999,52.529999,48.810001,52.470001,45.906391,277223100
7/1/2016,52.759998,53.02,51.16,52.119999,45.973175,288118200
8/1/2016,51.990002,52.27,48.869999,49.23,43.424011,311305000
9/1/2016,49.099998,51.23,48.380001,48.990002,43.212322,352176200
10/1/2016,49.009998,49.720001,46.790001,49.43,43.972221,346811900
11/1/2016,49.290001,49.389999,45.330002,46.75,41.588127,446890900
12/1/2016,46.360001,49.439999,46.040001,48.57,43.207176,304554600
1/1/2017,48.5,49.220001,47.849998,49.18,44.173347,259847500
2/1/2017,48.919998,51.900002,48.189999,51.77,46.499687,268516700
3/1/2017,51.029999,52.23,50.5,51.310001,46.086514,364318200
4/1/2017,51.310001,52.200001,50.830002,51.700001,46.789711,225978400
5/1/2017,51.82,54.029999,51.07,53.84,48.726463,225499400
6/1/2017,53.700001,54.630001,51.84,51.959999,47.025028,259744800
7/1/2017,52.040001,53.34,51.169998,53.220001,48.556122,215812900
8/1/2017,53.299999,55.419998,53.09,54.970001,50.152771,207404900
9/1/2017,55.049999,55.900002,52.57,53.049999,48.40102,245215400
10/1/2017,53.02,55.25,52.66,55.119999,50.673191,257504600
11/1/2017,55.209999,57.23,54.669998,56.599998,52.033783,229768800
12/1/2017,56.790001,56.900002,52.130001,52.68,48.430038,281309800
1/1/2018,52.669998,52.740002,49.860001,51.040001,47.359737,418192200
2/1/2018,50.98,51.18,47.369999,49.060001,45.522507,448056000
3/1/2018,49.16,50.799999,48.529999,50.529999,46.886509,384167200
4/1/2018,50.619999,51.959999,49.299999,51.560001,48.213924,288813600
5/1/2018,51.560001,51.740002,48.610001,50.990002,47.680916,291041600
6/1/2018,50.860001,52.369999,48.349998,51.959999,48.587971,358346300
7/1/2018,51.990002,53.290001,50.889999,52.790001,49.80566,314952500
8/1/2018,52.490002,54.759998,52,53.470001,50.44722,303928700
9/1/2018,53.529999,54.939999,51.34,52.650002,49.67358,284177800
10/1/2018,52.490002,55.490002,52.02,53.689999,51.110176,541686600
11/1/2018,53.77,55.669998,52.799999,55.59,52.918888,424528300
12/1/2018,55.41,57.18,50.810001,52.919998,50.377178,470437300
1/1/2019,52.709999,54.919998,51.540001,54.759998,52.571522,410589600
2/1/2019,54.529999,57.150002,53.93,57.009998,54.731598,271882600
3/1/2019,57.029999,59.07,56.650002,58.169998,55.845245,348288100
4/1/2019,58.169998,58.75,56.98,58.709999,56.781677,359629200
5/1/2019,58.540001,60.27,56.66,58.25,56.336784,363926800
6/1/2019,58.439999,61.380001,57.790001,59.630001,57.671459,349254300
7/1/2019,59.669998,61.32,58.939999,59.549999,58.053852,339353700
8/1/2019,59.450001,62.799999,58.689999,62.580002,61.007732,398960000
9/1/2019,62.560001,65.110001,62.040001,64.739998,63.113457,363000000
10/1/2019,64.519997,64.959999,62.98,64.25,63.120174,381790700
11/1/2019,64.290001,64.489998,61.310001,63.049999,61.941277,318274300
12/1/2019,62.75,64.940002,62.509998,64.620003,63.483673,303850400
1/1/2020,64.730003,69.440002,63.549999,68.980003,68.296257,296356900
2/1/2020,69.089996,71.099998,60.700001,62.18,61.56366,387806200
3/1/2020,62.5,68.809998,43.439999,55.41,54.860764,762511500
4/1/2020,53.220001,54.080002,51.080002,51.790001,51.790001,69207100
