Date,Open,High,Low,Price,Adj Close,Volume
3/1/2005,33.599998,34.400002,32.709999,33.16,26.777004,10675600
4/1/2005,33.299999,33.470001,30.620001,31.049999,25.108969,12504000
5/1/2005,31.92,33.18,31.040001,32.970001,26.661606,9032100
6/1/2005,33.099998,33.880001,32.68,32.779999,26.507956,7248700
7/1/2005,32.950001,35.029999,32.450001,34.639999,28.052977,8210800
8/1/2005,34.700001,34.82,33.009998,33.5,27.129755,18419300
9/1/2005,33.549999,33.950001,31.6,32.490002,26.311819,39582700
10/1/2005,32.599998,32.650002,30.74,31.83,25.82325,33017400
11/1/2005,31.879999,34.27,31.76,33.099998,26.853577,24645900
12/1/2005,33.25,33.889999,32.630001,32.650002,26.488506,21401600
1/1/2006,32.5,34.130001,32.25,33.23,27.096708,16803400
2/1/2006,33.169998,33.84,32.849998,33.470001,27.292419,12151400
3/1/2006,33.52,34.09,33.009998,33.66,27.447338,19923900
4/1/2006,33.810001,34.369999,33.290001,34.09,27.803694,14047300
5/1/2006,34.080002,34.82,32.959999,33.52,27.338821,20160900
6/1/2006,33.599998,34.150002,32.41,33.389999,27.232788,19997400
7/1/2006,33.509998,33.509998,31.129999,32.279999,26.383732,19984600
8/1/2006,32.23,33.209999,31.559999,32.919998,26.906834,34175100
9/1/2006,32.990002,35.41,32.720001,34.950001,28.566027,35060800
10/1/2006,34.93,37.470001,34.91,37.209999,30.471724,37821200
11/1/2006,37.27,38.23,36.43,37.68,30.8566,38942100
12/1/2006,37.639999,38.779999,37.349998,38.360001,31.413462,21638300
1/1/2007,38.57,39.720001,38.029999,39.459999,32.42976,25593800
2/1/2007,39.470001,40.209999,37.68,38.279999,31.459976,26824900
3/1/2007,38.240002,38.810001,36.860001,38.029999,31.254526,35189100
4/1/2007,38.09,39.84,37.91,38.93,32.052269,28380400
5/1/2007,38.880001,40.23,37.830002,40.099998,33.015553,41257000
6/1/2007,40.259998,40.43,38.790001,39.330002,32.381603,51348500
7/1/2007,39.400002,40.700001,36.939999,37,30.517057,60781300
8/1/2007,37.009998,37.709999,34.240002,37.23,30.706739,96653800
9/1/2007,37.029999,39.09,35.540001,36.830002,30.376835,75448500
10/1/2007,36.849998,38.25,35.220001,36.650002,30.287876,96327700
11/1/2007,36.450001,36.509998,32.630001,34.650002,28.635067,85848300
12/1/2007,34.869999,35.110001,32.48,32.700001,27.02356,57974800
1/1/2008,32.990002,32.990002,27.91,32.580002,27.11685,163843600
2/1/2008,32.580002,33.139999,31,31.32,26.06814,123293300
3/1/2008,31.190001,32.560001,29.110001,30.719999,25.568745,136581400
4/1/2008,31.139999,32.880001,30.49,31.450001,26.210823,107605400
5/1/2008,32.23,33.759998,31.59,32.310001,26.927559,86645200
6/1/2008,32.23,32.639999,28.209999,28.48,23.735586,113791500
7/1/2008,27.99,29.85,25.93,28.530001,23.863476,163233000
8/1/2008,28.610001,31.940001,27.969999,30.5,25.511251,145426400
9/1/2008,31.15,34.5,26.790001,27.9,23.336523,186626600
10/1/2008,28.85,28.85,18.52,22.98,19.289003,206127500
11/1/2008,22.67,23.58,16.120001,20.49,17.19894,167094900
12/1/2008,19.98,22.299999,18.700001,21.57,18.105473,164396100
1/1/2009,21.620001,23.1,19.09,19.280001,16.306267,152499200
2/1/2009,18.870001,20.34,17.26,17.530001,14.826188,144296400
3/1/2009,17.41,20.68,15.85,19.65,16.6192,175191600
4/1/2009,20.02,23.870001,19.110001,23.290001,19.803917,149959600
5/1/2009,23.41,24.6,22.110001,23.120001,19.659369,178330800
6/1/2009,23.540001,24.719999,22.209999,23.08,19.625351,184711200
7/1/2009,23.25,25.52,21.700001,25.27,21.579338,149954000
8/1/2009,25.58,26.92,24.940001,26.16,22.339354,126802800
9/1/2009,26.02,28.09,25.4,27.469999,23.458027,126390300
10/1/2009,27.4,28.77,26.459999,26.82,22.977371,132739100
11/1/2009,26.82,29.549999,26.620001,28.620001,24.519476,154621400
12/1/2009,28.870001,30.32,28.73,29.77,25.504709,108246200
1/1/2010,29.9,30.540001,28.889999,28.91,24.90329,111659600
2/1/2010,28.969999,30.6,28.209999,30.52,26.290157,117142400
3/1/2010,30.67,33.290001,30.58,32.84,28.288628,131991800
4/1/2010,33.009998,36.130001,32.84,34.82,30.051428,160340300
5/1/2010,34.990002,35.689999,30.34,32.369999,27.936953,320940100
6/1/2010,32.150002,33.119999,29.07,29.129999,25.140673,229083600
7/1/2010,29.24,32.18,28.639999,31.440001,27.221783,191077900
8/1/2010,31.879999,32.41,29.799999,30.190001,26.139494,161225100
9/1/2010,30.610001,33.889999,30.610001,33.41,28.927469,148358900
10/1/2010,33.580002,35.490002,33.110001,35.259998,30.627401,140940800
11/1/2010,35.330002,36.610001,35.02,36.150002,31.400465,176047400
12/1/2010,36.639999,37.880001,36.619999,37.41,32.494926,104460800
1/1/2011,37.709999,38.41,37.029999,37.18,32.485619,118246100
2/1/2011,37.419998,40.02,37.290001,39.41,34.434055,97982900
3/1/2011,39.470001,39.580002,37.380001,39.049999,34.119518,186375400
4/1/2011,39.290001,40.720001,38.459999,40.549999,35.54884,131560100
5/1/2011,40.709999,41.02,39.43,40.439999,35.4524,142829900
6/1/2011,40.290001,40.360001,37.52,40.209999,35.250767,211152700
7/1/2011,40.290001,41.779999,39.290001,39.650002,34.882584,153303100
8/1/2011,40.099998,40.099998,33.419998,37.57,33.052662,345527100
9/1/2011,37.549999,38.23,34.669998,34.860001,30.66851,247165900
10/1/2011,34.610001,40.169998,33.07,39.02,34.445969,226896800
11/1/2011,38.049999,39.610001,36.330002,38.740002,34.198784,120628300
12/1/2011,38.689999,39.75,37.369999,39.02,34.445969,117443800
1/1/2012,39.669998,41.900002,39.23,41.32,36.688091,80019100
2/1/2012,41.400002,43.509998,41.209999,43.189999,38.348461,95490800
3/1/2012,43.310001,45.560001,42.669998,45.09,40.035477,113505900
4/1/2012,45.02,46.080002,43.419998,45.610001,40.621872,145136100
5/1/2012,45.720001,46.27,41.73,43.099998,38.386383,201798500
6/1/2012,42.369999,44.330002,41.439999,43.779999,38.992008,184298100
7/1/2012,43.810001,44.580002,42.450001,43.540001,38.91534,123443100
8/1/2012,43.830002,45.75,43.009998,45.549999,40.711857,101231000
9/1/2012,45.459999,48.009998,45.150002,46.790001,41.820148,80518100
10/1/2012,46.91,47.970001,45.43,46.07,41.320328,97553400
11/1/2012,46.25,47.630001,44.66,47.529999,42.629803,131939800
12/1/2012,47.830002,48.400002,46.240002,47.439999,42.549088,134694800
1/1/2013,48.330002,50.98,48.07,50.130001,45.250164,106343800
2/1/2013,50.470001,51.23,49.400002,50.93,45.972294,110309900
3/1/2013,50.439999,53.049999,50.34,53,47.840782,91982900
4/1/2013,52.990002,54.689999,51.950001,54.610001,49.441586,123807400
5/1/2013,54.52,58.09,54.259998,56.119999,50.808674,108725100
6/1/2013,56.27,57.380001,53.959999,56.400002,51.062191,142903600
7/1/2013,56.759998,59.900002,56.5,59.369999,53.923306,116695500
8/1/2013,59.860001,60.75,57.310001,57.68,52.388344,104386300
9/1/2013,58.330002,61.75,57.860001,60.630001,55.067711,113198600
10/1/2013,60.599998,63.810001,58.450001,63.41,57.7617,145923600
11/1/2013,63.709999,65.860001,62.25,65.599998,59.75663,100319300
12/1/2013,65.519997,66.849998,64.050003,66.830002,60.87706,92822000
1/1/2014,66.699997,66.830002,62.43,62.82,57.453545,142214900
2/1/2014,62.759998,67.07,61.029999,66.839996,61.130138,133819000
3/1/2014,66.160004,67.849998,63.529999,64.720001,59.191246,124119200
4/1/2014,64.910004,66.25,61.84,63.84,58.570133,129748200
5/1/2014,63.919998,65.699997,62.630001,65.68,60.258244,92951100
6/1/2014,65.800003,67.260002,65.400002,66.739998,61.230743,78274600
7/1/2014,66.910004,68.129997,65.839996,65.889999,60.644123,144150200
8/1/2014,65.699997,69.029999,65.160004,68.82,63.340855,110599000
9/1/2014,68.849998,69.330002,66.589996,66.690002,61.38044,88460800
10/1/2014,66.540001,68.410004,61.68,68.099998,62.887825,194372500
11/1/2014,68.260002,71.949997,66.93,71.809998,66.313889,118104800
12/1/2014,71.599998,72.970001,68.449997,72.150002,66.627861,197340400
1/1/2015,72.529999,72.650002,68.5,69.989998,64.901123,157304800
2/1/2015,70.169998,76.519997,69.059998,75.970001,70.44632,106386900
3/1/2015,76.019997,77.129997,74.230003,75.349998,69.871391,143767600
4/1/2015,75.18,77.889999,74.529999,75.309998,70.068863,111585600
5/1/2015,75.690002,77.25,75.029999,76.300003,70.989944,114444800
6/1/2015,76.370003,78.309998,75.440002,76.480003,71.157433,114958500
7/1/2015,77.129997,80.529999,76.139999,80.220001,74.874352,100909600
8/1/2015,80.059998,80.610001,66,74.980003,69.983521,190112000
9/1/2015,73.339996,78.129997,71.860001,74.260002,69.311501,157651900
10/1/2015,74.300003,81.510002,73.550003,80.970001,75.859184,151693400
11/1/2015,81.260002,81.900002,77.260002,80.779999,75.68119,130296300
12/1/2015,81.220001,81.75,77.190002,78.160004,73.226563,169143800
1/1/2016,76.779999,77.150002,68.940002,74.110001,69.719414,225619600
2/1/2016,73.68,75.43,67.589996,74.440002,70.029846,197882200
3/1/2016,75.089996,79.389999,74.839996,79.099998,74.413788,146634000
4/1/2016,78.599998,80.459999,77.25,79.199997,74.814514,119297400
5/1/2016,79.419998,80.540001,76.650002,79.239998,74.852318,117614600
6/1/2016,78.870003,79.75,74.18,78.059998,73.737648,135186700
7/1/2016,78.139999,82.029999,77.739998,81.620003,77.374153,91139900
8/1/2016,81.620003,82.379997,80.089996,80.559998,76.369286,84683200
9/1/2016,80.650002,81.190002,78.010002,80.040001,75.876335,120470900
10/1/2016,79.730003,80.410004,77.75,78.099998,74.319557,111763300
11/1/2016,78.300003,83.07,76.610001,81.849998,77.888054,146203900
12/1/2016,81.779999,84.68,81.150002,81.400002,77.459824,120898800
1/1/2017,82.050003,85.639999,81.379997,84.830002,81.201752,102849300
2/1/2017,84.970001,87.32,84.07,86.370003,82.675888,75076600
3/1/2017,87.300003,88.169998,85.650002,87.949997,84.188286,92507700
4/1/2017,87.959999,90.779999,86.550003,90.059998,86.465927,77131600
5/1/2017,90.260002,91.089996,88.129997,91.050003,87.416435,93999800
6/1/2017,91.279999,92.419998,88.459999,89.629997,86.053101,105704600
7/1/2017,89.879997,92.550003,88.349998,91.360001,87.981544,70270500
8/1/2017,91.629997,91.769997,87.889999,89.660004,86.344414,92489800
9/1/2017,89.889999,90.699997,88.910004,90.080002,86.748894,81672700
10/1/2017,90.190002,92.449997,90.059998,91.989998,88.901665,90574700
11/1/2017,92.290001,97.050003,91,96.650002,93.40522,85663500
12/1/2017,96.550003,99.43,95.25,98.690002,95.37674,92268300
1/1/2018,99.110001,109.339996,99.110001,107.809998,104.545166,105705600
2/1/2018,107.139999,107.989998,97.099998,104.07,100.918427,184978700
3/1/2018,104.18,107.400002,99.18,101.290001,98.222618,129228000
4/1/2018,100.68,105.25,97.480003,103.699997,100.855698,127577000
5/1/2018,103.360001,106.540001,101.360001,105.760002,102.8592,106855200
6/1/2018,106.220001,112.620003,106.110001,109.300003,106.302109,116000900
7/1/2018,108.510002,113.57,108.220001,111.269997,108.502319,98611000
8/1/2018,111.379997,117.239998,110.029999,116.949997,114.041039,102618000
9/1/2018,116.830002,118.080002,114.800003,117.220001,114.304329,92340200
10/1/2018,117.910004,118.129997,100.989998,105.379997,103.065956,259369600
11/1/2018,105.800003,112.150002,100.309998,107.989998,105.618645,138152700
12/1/2018,110.209999,110.599998,91.730003,99.010002,96.835831,184699100
1/1/2019,97.32,109.150002,96.790001,108.779999,106.808281,114456600
2/1/2019,107.849998,111.910004,106.360001,110.209999,108.212357,82301900
3/1/2019,111.110001,114.059998,107.660004,113.849998,111.786377,126494800
4/1/2019,114.769997,120.900002,114.410004,120.07,118.295937,72082500
5/1/2019,120.269997,120.330002,110.620003,110.940002,109.300835,108676500
6/1/2019,110.669998,120.790001,109.43,119.199997,117.438797,81414000
7/1/2019,120.709999,124.599998,119.610001,120.720001,119.346397,62706200
8/1/2019,120.949997,122.139999,113.629997,119.580002,118.219376,99580700
9/1/2019,119.010002,124.389999,118.580002,120.699997,119.32663,65899600
10/1/2019,120.980003,123.150002,115.959999,120.849998,119.871262,70052000
11/1/2019,121.470001,123.389999,119.440002,122.449997,121.45829,57718600
12/1/2019,122.540001,126.730003,119.550003,125.419998,124.404243,61595700
1/1/2020,126.209999,128.529999,122.989998,125.32,124.714874,109639500
2/1/2020,126.019997,132.729996,112.529999,115.830002,115.270699,141965200
3/1/2020,116.18,121.739998,81.739998,98.080002,97.606407,199888800
4/1/2020,94.349998,95.949997,91.230003,92.410004,92.410004,17936700
