Date,Open,High,Low,Price,Adj Close,Volume
7/1/2003,20.01,20.57,19.950001,20.129999,13.274281,2641000
8/1/2003,19.959999,20.530001,19.700001,20.469999,13.49848,4226300
9/1/2003,20.440001,20.9,20.200001,20.32,13.399568,4005100
10/1/2003,20.34,21.32,20.34,21.24,14.054141,6363700
11/1/2003,21.34,21.540001,20.98,21.49,14.219558,2553900
12/1/2003,21.41,21.780001,21.18,21.780001,14.411461,4818800
1/1/2004,21.75,21.959999,21.34,21.780001,14.472513,7337300
2/1/2004,21.780001,23.110001,21.77,23.02,15.296473,7934300
3/1/2004,23.120001,23.309999,22.16,22.879999,15.203449,8023500
4/1/2004,22.83,23.389999,22.6,23.18,15.458637,7969900
5/1/2004,23.299999,23.379999,22.389999,23.049999,15.371929,12626400
6/1/2004,23.049999,23.67,22.870001,23.09,15.398618,8283400
7/1/2004,23.139999,23.15,21.83,21.950001,14.693166,10170500
8/1/2004,21.860001,22.49,21.6,22.34,14.95423,6005700
9/1/2004,22.32,22.790001,21.360001,21.66,14.499044,10821800
10/1/2004,21.66,22,21.18,21.799999,14.65448,12738800
11/1/2004,21.809999,23.059999,21.700001,22.34,15.017484,10762700
12/1/2004,22.35,23.290001,22.35,23.08,15.514927,17349800
1/1/2005,23.299999,23.52,22.83,23.35,15.761252,15380600
2/1/2005,23.4,23.799999,23.059999,23.32,15.740993,14012300
3/1/2005,23.440001,23.799999,22.65,23.02,15.538494,15090300
4/1/2005,23.200001,23.27,22.459999,22.780001,15.440394,19219500
5/1/2005,22.870001,23.65,22.74,23.309999,15.799626,14449200
6/1/2005,23.299999,23.57,22.67,22.75,15.420049,13853100
7/1/2005,22.85,23.629999,22.549999,23.48,15.991555,17341100
8/1/2005,23.51,23.51,22.809999,23.07,15.712321,26015400
9/1/2005,23.129999,23.459999,22.4,23.280001,15.855346,28437200
10/1/2005,23.200001,23.35,22.52,23.17,15.859275,21869500
11/1/2005,23.33,23.780001,22.959999,23.379999,16.003016,17943900
12/1/2005,23.6,24.030001,23.25,23.290001,15.941419,21342600
1/1/2006,23.309999,23.629999,23.16,23.33,16.04924,31081600
2/1/2006,23.26,23.9,23.01,23.530001,16.186825,22002200
3/1/2006,23.65,24.49,23.440001,23.6,16.234976,31943300
4/1/2006,23.75,23.879999,23.08,23.83,16.479361,20253400
5/1/2006,23.889999,24.26,23.48,23.879999,16.513933,28285100
6/1/2006,23.879999,24.43,23.43,24.190001,16.728313,35603300
7/1/2006,24.24,24.790001,23.91,24.57,17.082056,38462100
8/1/2006,24.65,25.540001,24.360001,25.52,17.74254,41118000
9/1/2006,25.6,26.559999,25.16,25.379999,17.645203,37078800
10/1/2006,25.200001,26.049999,24.34,25.83,18.048018,40763300
11/1/2006,25.860001,25.99,25.360001,25.610001,17.894299,45108500
12/1/2006,25.690001,26.299999,25.389999,26.120001,18.250647,23936400
1/1/2007,26.07,26.790001,26.040001,26.65,18.715445,32644400
2/1/2007,26.73,27.27,25.809999,26.24,18.427515,29514600
3/1/2007,25.799999,26.870001,25.5,26.65,18.715445,38077500
4/1/2007,26.629999,27.719999,26.59,27.4,19.337614,22929300
5/1/2007,27.389999,27.879999,27.040001,27.77,19.59874,36485500
6/1/2007,27.809999,28.030001,26.709999,27.049999,19.090597,28735900
7/1/2007,27.129999,27.790001,26.27,26.280001,18.661438,37381600
8/1/2007,26.450001,27.75,26.02,26.9,19.1017,49992100
9/1/2007,27.040001,27.98,26.620001,27.98,19.86861,46933300
10/1/2007,27.9,28.719999,27.620001,28.41,20.286333,92987700
11/1/2007,28.5,29.309999,27.51,29.190001,20.843292,55278600
12/1/2007,29.370001,29.77,28.540001,28.799999,20.564814,48229200
1/1/2008,28.530001,28.91,24.379999,27.200001,19.521961,114797500
2/1/2008,27.200001,27.98,26.700001,27.129999,19.471727,66026300
3/1/2008,26.959999,28.110001,26.299999,27.860001,19.995659,77944000
4/1/2008,28.120001,28.459999,27.65,27.65,19.95105,62021700
5/1/2008,27.82,28.65,27.540001,28.49,20.557165,48494200
6/1/2008,28.49,28.67,26.360001,26.75,19.301655,66428100
7/1/2008,26.360001,27.9,26.290001,27.4,19.85656,88858200
8/1/2008,27.49,29.02,27.280001,28.139999,20.392839,60323200
9/1/2008,28.450001,30.290001,26.66,27.6,20.001493,117222400
10/1/2008,27.530001,28.75,21.629999,24.120001,17.59857,189758000
11/1/2008,24.58,25.360001,21.4,24.07,17.562094,130968700
12/1/2008,23.59,24.48,22.459999,23.870001,17.41617,137978800
1/1/2009,23.940001,24.43,22.01,22.15,16.299219,135042200
2/1/2009,21.91,22.6,20.280001,20.360001,14.982038,120793400
3/1/2009,20.139999,21.82,19.280001,21.1,15.526571,115881700
4/1/2009,20.99,22.25,20.82,22,16.284733,121115500
5/1/2009,22.07,23.26,21.75,23.120001,17.11377,130026800
6/1/2009,23.34,23.959999,22.639999,22.99,17.017542,117610500
7/1/2009,23.09,24.889999,22.82,24.52,18.289007,100671100
8/1/2009,24.629999,25.01,24.02,24.82,18.512764,80183800
9/1/2009,24.709999,25.68,24.48,25.459999,18.990124,116925400
10/1/2009,25.389999,26.66,25.09,25.83,19.403666,141794000
11/1/2009,25.83,27.24,25.77,26.780001,20.117306,126399200
12/1/2009,27,27.290001,25.959999,26.469999,19.884436,131283300
1/1/2010,26.450001,27.040001,26.16,26.200001,19.868013,167681500
2/1/2010,26.360001,27.209999,25.709999,27.030001,20.497417,136984400
3/1/2010,27.129999,28.190001,27.02,27.93,21.179907,125340600
4/1/2010,28.059999,28.200001,27.450001,27.629999,21.041176,94957700
5/1/2010,27.66,27.860001,24.950001,26.35,20.066414,184928000
6/1/2010,26.26,26.969999,25.43,25.5,19.419117,162718000
7/1/2010,25.530001,27.459999,25.299999,26.98,20.693611,164229500
8/1/2010,27.26,27.43,26.35,26.48,20.310112,164005400
9/1/2010,26.77,28.219999,26.709999,27.879999,21.383909,142448900
10/1/2010,27.91,29,27.76,28.77,22.223909,113096200
11/1/2010,28.879999,29.27,28.219999,28.32,21.876307,134255400
12/1/2010,28.540001,29.58,28.540001,29.309999,22.641043,103503400
1/1/2011,29.43,29.719999,28.799999,28.879999,22.503704,127493400
2/1/2011,29,29.82,28.889999,29.719999,23.158247,120300000
3/1/2011,29.84,30.040001,28.719999,29.92,23.314091,183782400
4/1/2011,29.959999,31.57,29.959999,31.52,24.700611,139165100
5/1/2011,31.6,32.459999,31.280001,32.310001,25.319695,210378900
6/1/2011,32.27,32.32,30.57,31.23,24.473352,250520700
7/1/2011,31.17,31.92,30.77,30.83,24.329323,146286900
8/1/2011,31.120001,31.120001,28.07,30.889999,24.376675,362046000
9/1/2011,30.9,31.139999,29.17,29.66,23.406025,238319400
10/1/2011,29.48,31.68,28.700001,31.040001,24.670118,208722200
11/1/2011,30.530001,31.93,30.190001,31.9,25.353634,144021300
12/1/2011,31.959999,32.720001,31.299999,32.490002,25.822557,121785900
1/1/2012,32.689999,32.779999,31.84,32.029999,25.687099,154887800
2/1/2012,32.16,33.349998,32.16,33.23,26.649456,120079200
3/1/2012,33.25,34.150002,32.869999,34.080002,27.331141,117899400
4/1/2012,34.080002,34.419998,33.419998,34.18,27.556454,118397700
5/1/2012,34.18,34.439999,33.360001,33.779999,27.233967,113253500
6/1/2012,33.459999,34.77,33.049999,34.77,28.032122,131761700
7/1/2012,34.630001,35.82,34.450001,35.630001,28.923262,114933100
8/1/2012,35.790001,36,35.02,35.459999,28.785259,117952500
9/1/2012,35.509998,36.400002,35.400002,35.830002,29.085613,131799100
10/1/2012,35.84,36.59,35.139999,35.389999,28.931227,114936200
11/1/2012,35.459999,36.07,33.959999,36.040001,29.462599,127506800
12/1/2012,36.009998,36.450001,34.330002,34.900002,28.530655,154954200
1/1/2013,35.400002,37.060001,35.290001,36.869999,30.479315,101413500
2/1/2013,37.119999,38.450001,36.790001,38.09,31.48785,123406400
3/1/2013,37.900002,39.799999,37.889999,39.77,32.876656,116066900
4/1/2013,39.73,41.439999,39.5,40.939999,34.011059,219750900
5/1/2013,40.889999,42.200001,40.029999,40.049999,33.271694,278620100
6/1/2013,40.150002,41.880001,38.869999,39.669998,32.956001,344380500
7/1/2013,39.91,41.849998,39.48,41.389999,34.609333,169039900
8/1/2013,41.599998,41.849998,39.049999,39.509998,33.037331,154897700
9/1/2013,39.689999,41.84,39.389999,39.799999,33.279812,146388500
10/1/2013,39.779999,42.990002,39.560001,42.349998,35.636021,205129400
11/1/2013,42.360001,43.459999,42.130001,43.009998,36.191395,130664800
12/1/2013,43.029999,43.380001,41.689999,42.98,36.166138,161205500
1/1/2014,42.849998,42.869999,40.32,40.759998,34.558815,269792300
2/1/2014,40.709999,42.52,39.830002,42.349998,35.906921,168979500
3/1/2014,42.009998,43.110001,41.869999,43.060001,36.508904,151749500
4/1/2014,43.009998,44.380001,42.700001,44.240002,37.699905,142915500
5/1/2014,44.150002,45.080002,43.810001,45.040001,38.381641,97157700
6/1/2014,44.959999,45.709999,44.400002,44.619999,38.023727,146505900
7/1/2014,44.689999,45.490002,43.110001,43.139999,37.014587,155757000
8/1/2014,43.080002,45.189999,42.970001,45.130001,38.722015,128544000
9/1/2014,45.18,45.73,44.77,45.110001,38.704865,143539200
10/1/2014,45.07,46.84,43.689999,46.709999,40.331512,279547100
11/1/2014,46.639999,49.419998,46.639999,49.299999,42.567833,114754000
12/1/2014,49.080002,49.630001,47.380001,48.490002,41.868454,153783300
1/1/2015,48.619999,50.220001,47.810001,48.02,41.760799,188372800
2/1/2015,48.110001,50.110001,47.68,50.009998,43.491409,112719400
3/1/2015,50.049999,50.139999,47.84,48.740002,42.386944,224319600
4/1/2015,48.720001,49.77,48.18,48.369999,42.3228,120042800
5/1/2015,48.549999,49.75,48.34,48.790001,42.690281,117082500
6/1/2015,48.889999,49.220001,47.459999,47.599998,41.649044,159224000
7/1/2015,47.919998,50.490002,47.720001,50.310001,44.293076,167797200
8/1/2015,50.299999,50.950001,43.720001,47.310001,41.651855,288308000
9/1/2015,46.369999,48.619999,46.049999,47.189999,41.546219,217635800
10/1/2015,47.220001,51.130001,46.689999,49.889999,44.206665,339619300
11/1/2015,49.91,50.189999,47.669998,49.419998,43.790203,169493700
12/1/2015,49.52,51.369999,49.139999,50.490002,44.738323,218300200
1/1/2016,49.830002,50.830002,47.389999,50.759998,45.308861,318638800
2/1/2016,50.650002,51.959999,48.880001,50.919998,45.451691,331179900
3/1/2016,51.209999,53.34,51.130001,53.060001,47.361874,255133900
4/1/2016,52.84,53.77,51.540001,52.299999,46.923462,268387300
5/1/2016,52.450001,54.060001,51.720001,52.66,47.246449,226981200
6/1/2016,52.700001,55.150002,52.650002,55.150002,49.48048,230171300
7/1/2016,55.25,56.02,54.029999,54.700001,49.371998,235108700
8/1/2016,54.66,55.25,54.16,54.380001,49.083172,209933200
9/1/2016,54.16,54.959999,52.48,53.209999,48.027126,319931400
10/1/2016,53.119999,53.16,51.82,52.799999,47.952213,252334300
11/1/2016,52.799999,52.889999,50.209999,50.580002,45.936043,368559900
12/1/2016,50.389999,52.689999,49.98,51.709999,46.962288,296720000
1/1/2017,51.75,53.099998,51.349998,52.59,48.117718,243991200
2/1/2017,52.34,55.310001,52.169998,55.099998,50.414261,246140400
3/1/2017,55.130001,55.5,54.41,54.580002,49.938492,206389400
4/1/2017,54.66,55.799999,54.400002,55.18,50.75304,146643200
5/1/2017,55.259998,56.799999,54.48,56.639999,52.095901,159816200
6/1/2017,56.709999,57.360001,54.639999,54.939999,50.532295,283609600
7/1/2017,54.98,55.869999,53.860001,55.32,51.274147,189787700
8/1/2017,55.380001,55.939999,54.349998,54.709999,50.708759,224992500
9/1/2017,54.82,55.779999,53.720001,53.98,50.032146,232086600
10/1/2017,53.98,54.709999,52.610001,53.09,49.516098,251015500
11/1/2017,53.240002,56.200001,52.43,56.049999,52.276844,195618400
12/1/2017,55.93,57.310001,55.330002,56.889999,53.060299,217901100
1/1/2018,56.950001,58.950001,56.330002,57.82,54.328487,256858900
2/1/2018,57.599998,57.900002,52.66,53.41,50.184788,358656100
3/1/2018,53.279999,54.91,50.810001,52.630001,49.451893,328496500
4/1/2018,52.470001,53.459999,49.759998,50.450001,47.6698,327567300
5/1/2018,50.259998,50.560001,48.759998,49.66,46.923336,293185000
6/1/2018,49.799999,52.040001,49.529999,51.529999,48.690289,293858200
7/1/2018,51.299999,53.759998,50.900002,53.57,51.009789,283704100
8/1/2018,53.41,55.310001,53,53.779999,51.209743,285604600
9/1/2018,53.709999,55.330002,53.490002,53.93,51.352585,199595700
10/1/2018,54.009998,55.580002,51.919998,55.009998,52.750946,535725700
11/1/2018,55.130001,57,54.419998,56.259998,53.949615,386799100
12/1/2018,56.459999,56.619999,48.330002,50.779999,48.694653,538219800
1/1/2019,50.240002,53.529999,49.950001,53.389999,51.665977,349348800
2/1/2019,53.549999,54.84,53,54.34,52.5853,257454800
3/1/2019,54.5,56.169998,53.450001,56.110001,54.298145,270996600
4/1/2019,56.220001,57.77,55.049999,57.709999,56.152443,227267200
5/1/2019,57.779999,58.27,55.52,55.610001,54.109123,291387800
6/1/2019,55.689999,59.43,55.68,58.07,56.502728,288592300
7/1/2019,58.369999,61.02,58.080002,59.43,58.266758,240636600
8/1/2019,59.599998,61.150002,57.349998,60.720001,59.531506,346144800
9/1/2019,60.459999,61.919998,60.32,61.419998,60.2178,318599400
10/1/2019,61.450001,61.619999,59.790001,61.16,60.317642,268350900
11/1/2019,61.27,62.139999,60.290001,62,61.146072,176167600
12/1/2019,61.880001,63.360001,61.59,62.98,62.112572,207755200
1/1/2020,63.099998,64.239998,61.959999,63.18,62.820225,257157700
2/1/2020,63.41,64.839996,56.040001,57.990002,57.659782,316149000
3/1/2020,58.110001,63.25,47.66,54.470001,54.159824,563758300
4/1/2020,52.990002,55.52,52.68,55.349998,55.349998,42102000
